YB,F8,u_F8,e_F8,F12,u_F12,e_F12,F24,u_F24,e_F24,F70,u_F70,e_F70,F160,u_F160,e_F160,F250,u_F250,e_F250,F350,u_F350,e_F350,F500,u_F500,e_F500,F870,u_F870,e_F870,F1100,u_F1100,e_F1100,Multiple Sources,No Obvious Source 8,No Obvious Source 12,No Obvious Source 24,No Obvious Source 70,No Obvious Source 160,No Obvious Source 250,No Obvious Source 350,No Obvious Source 500,No Obvious Source 870,No Obvious Source 1100,Poor Confidence 8,Poor Confidence 12,Poor Confidence 24,Poor Confidence 70,Poor Confidence 160,Poor Confidence 250,Poor Confidence 350,Poor Confidence 500,Poor Confidence 870,Poor Confidence 1100,Very Circular,RMS,WISE Q,"WISE C,G,K",CORNISH,No Association
1379,0.170378,0.03010817115,0.1767139604,0.070632,0.01800881923,0.2549668596,0.750076,0.05840966426626335,0.07787166136,9.567806,0.7929209092,0.08287384895,16.781,0.316,0.018830821437550407,19.366,0.551,0.028451926006729612,5.905,0.166,0.028111767,2.093,0.093,0.04443383,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,0.095624,0.04159332134,0.4349673862,0.027956,0.01260772105,0.4509844415,0.055404,0.0207575680155084,0.3746582921,1.82817,0.6112438872,0.3343474005,5.384,0.199,0.03696136719050414,12.577,1.455,0.11568736923871704,5.474,0.694,0.12678115,2.134,0.578,0.27085286,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381,0.16001,0.02290447227,0.1431440052,0.067984,0.02384814207,0.3507905105,0.237836,0.0568175802792364,0.2388939449,13.935644,1.855146142,0.1331223833,23.141,0.446,0.019273151971615825,21.499,0.558,0.025954696875826428,7.107,0.136,0.019136064,3.072,0.679,0.22102866,0.663,0.133,0.20060332,0.395,0.076,0.19240505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,0.066292,0.03053987754,0.4606872253,0.035092,0.02167779901,0.6177419073,0.040188,0.0185017342435548,0.4603795721,0.807832,0.3566288826,0.441464169,3.289,0.169,0.05138339913699648,3.163,0.358,0.1131836896149222,1.555,0.11,0.07073955,0.671,0.107,0.1594635,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1386,0.636896,0.06115489089,0.09602021506,0.105444,0.03444832696,0.3266978392,0.27544,0.028106646906976,0.1020427204,11.507968,1.593635608,0.1384810601,12.93,0.172,0.01330239797689522,21.664,1.34,0.06185376815817028,8.414,0.973,0.1156406,6.344,0.387,0.061002523,,,,0.569,0.094,0.1652021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1388,1.03858,0.6700926424,0.6452007957,0.399022,0.358144184,0.8975549819,0.53035,0.29842504419764,0.5626945304,13.445466,8.073219412,0.6004417706,11.661,0.789,0.06766143338715638,33.969,2.003,0.05896552801026921,5.699,0.25,0.043867346,3.2,0.433,0.1353125,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1389,2.613636,2.102874254,0.8045780875,1.223474,1.290593697,1.054859929,4.682746,3.051587211778518,0.651666183,81.253532,64.07885286,0.7886285222,65.338,3.965,0.06068443959364094,58.493,5.053,0.0863864047543658,20.146,1.181,0.05862206,8.794,1.155,0.13133955,0.81,,,2.232,0.186,0.08333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1390,8.922918,2.566420185,0.2876211779,4.075444,2.6931019,0.6608119017,,,,666.021308,139.2776327,0.2091188841,349.645,5.003,0.014308798302742084,234.327,4.352,0.018572337957261563,55.645,0.913,0.016407583,13.369,0.391,0.029246764,2.95,,,3.953,0.276,0.06982039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1391,0.513096,0.1153757829,0.2248619808,0.200578,0.1069023504,0.5329714644,0.524952,0.18680563917059037,0.3558528002,11.186598,3.429217249,0.3065469278,22.276,1.052,0.04722571582763365,17.446,1.205,0.0690702764482027,5.318,0.386,0.07258368,1.634,0.18,0.11015913,0.507,0.101,0.19921105,0.231,0.065,0.28138527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1392,0.581524,0.1475898263,0.2537983408,0.168324,0.06908848045,0.4104493741,0.462998,0.10977507853814761,0.2370962262,14.50874,4.736286292,0.3264436672,38.742,1.423,0.036730163080519615,30.425,1.071,0.03520131405005224,7.636,0.344,0.045049764,4.579,0.437,0.09543569,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,2.216364,0.6109489445,0.2756537033,0.840534,0.1947470543,0.2316944398,2.73468,0.442445059402164,0.1617904323,80.545364,9.352211845,0.1161111128,66.463,2.057,0.03094954970131812,32.511,1.419,0.04364676661941816,8.303,0.389,0.046850532,3.983,0.073,0.018327894,0.56,0.112,0.2,0.669,0.107,0.1599402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1394,12.397894,5.854576069,0.4722234332,,,,,,,1245.770378,420.2537487,0.3373444706,1394.077,23.082,0.016557192129575248,1136.795,28.292,0.02488751253910734,334.714,14.962,0.04470085,103.153,1.837,0.017808499,13.53,,,13.275,0.836,0.06297552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1395,0.10664,0.005074036855,0.04758099076,0.054356,0.03883398164,0.7144378107,0.06651,0.033637731050088,0.5057544888,1.393244,0.4608622827,0.330783612,6.507,0.438,0.067312124414123,8.782,0.836,0.09519471934324407,2.017,,,1.911,0.15,0.07849294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397,0.969182,0.2401634249,0.2478001293,,,,2.064622,0.17230498982280584,0.08345594972,39.546198,3.468503213,0.08770762775,131.585,5.078,0.03859102533468519,73.412,2.298,0.03130278561100065,25.296,0.778,0.030755851,8.743,,,1.04,,,1.567,0.146,0.09317166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1398,0.729368,0.2889906347,0.3962206111,0.310538,0.1644400321,0.5295327211,0.278742,0.1344858147596496,0.4824741688,14.480156,3.925192601,0.2710739167,19.285,0.997,0.051698209956918074,18.968,0.788,0.04154365181369854,7.287,0.331,0.045423355,2.287,0.153,0.066899866,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1400,1.833654,2.232813888,1.2176855,0.558594,0.4356586123,0.7799199639,3.332538,2.735895347245229,0.8209644863,51.540678,40.95442928,0.7946040073,60.236,2.991,0.049654690501651756,28.332,1.43,0.050472961582236076,9.848,0.793,0.08052397,7.3,0.575,0.07876712,0.7,,,2.235,0.199,0.08903804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1403,0.20837,0.03168247939,0.1520491404,0.097808,0.0328880612,0.3362512392,0.13653,0.039971648080260005,0.292768242,4.8232,0.8643030321,0.1791970128,12.124,0.376,0.031012865978670135,12.273,0.397,0.03234743052081414,4.329,0.162,0.03742204,2.656,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1404,1.919684,1.245083975,0.6485879835,1.67051,0.7810001764,0.4675220001,8.504182,3.9169785028801978,0.4605943879,81.987406,43.13266199,0.5260888726,62.992,3.192,0.05067309995335857,39.124,3.176,0.08117779670421263,9.679,0.444,0.04587251,3.124,0.226,0.07234315,0.72,,,1.612,0.159,0.098635234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1405,0.329166,0.05039418497,0.1530965682,0.101212,0.07803452358,0.7710007072,2.100408,0.4125252484240104,0.1964024363,97.949748,18.48954811,0.1887656527,166.913,3.832,0.022958068078376984,168.646,1.354,0.008028651568038643,44.548,1.141,0.025612822,13.925,0.508,0.03648115,3.48,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1406,1.942186,0.2763663766,0.1422965548,0.718974,0.1693112147,0.2354900382,5.178518,0.4421245597667774,0.08537665791,77.600106,7.372949528,0.0950121064,51.649,1.266,0.024511607822512087,25.581,0.707,0.0276377005264117,5.52,0.149,0.026992755,1.95,0.13,0.06666666,0.341,0.068,0.19941351,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1407,5.993394,2.177191221,0.3632651585,3.655608,2.298913929,0.6288732076,,,,323.50569,107.4266488,0.3320703534,265.801,11.051,0.0415762154447066,180.641,4.57,0.0252987980118654,59.755,1.757,0.029403396,21.537,1.071,0.04972837,3.06,,,2.296,0.204,0.08885017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1409,2.547864,0.9623366219,0.3777032926,0.99585,0.2718033339,0.2729360184,10.502262,1.730120051514438,0.164737849,172.57781,25.5696648,0.1481631086,160.263,9.194,0.05736820254294893,172.931,5.043,0.029161921351593647,53.903,1.083,0.020091645,17.669,0.364,0.02060105,3.53,,,1.414,0.164,0.115983024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1411,0.383688,0.3501148567,0.9124988446,0.101046,0.03751152529,0.3712321645,0.454022,0.22552231080557159,0.4967211078,51.110884,6.657473444,0.130255494,99.808,2.878,0.02883536410889743,87.361,2.453,0.0280788918243215,27.342,0.498,0.018213738,7.925,0.269,0.033943217,1.47,,,1.422,0.139,0.09774964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1414,0.861952,0.4965830003,0.5761144475,0.381066,0.1231924528,0.3232837692,0.378278,0.1654307388832836,0.4373258262,23.965368,3.480910393,0.1452475252,54.027,3.613,0.06687396886883706,27.698,1.664,0.06007654106189166,11.53,0.759,0.06582828,5.057,0.302,0.059719197,0.472,0.094,0.19915253,0.382,0.07,0.18324608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1415,1.448674,0.2737311564,0.188952902,0.94432,0.3888298659,0.4117564659,,,,265.32655,39.95445847,0.1505859797,470.914,23.184,0.04923191923633358,581.211,,,279.392,14.795,0.05295427,96.438,2.025,0.020997947,18.497,3.699,0.19997837,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1417,0.441082,0.4422116683,1.00256113,0.17373,0.1972702251,1.135498907,0.244954,0.324309767171864,1.323961916,11.140406,8.893189625,0.7982823629,36.598,2.06,0.05628722724683155,30.402,1.688,0.05552266179068403,11.549,0.571,0.04944151,6.007,0.249,0.04145164,0.42,,,1.536,0.148,0.096354164,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1419,0.152514,0.05102668595,0.3345705047,0.030854,0.01896751512,0.6147506036,0.11299,0.045239869587792,0.4003882608,7.478854,5.964958206,0.7975765011,46.941,3.225,0.06870326377010648,109.187,2.835,0.025964629838231407,36.56,2.138,0.058479212,14.496,0.397,0.027386867,3.06,,,1.873,0.149,0.079551525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1420,0.340498,0.1899912313,0.5579804618,0.1468,0.04925668382,0.3355359933,0.11281,0.05789157105749199,0.5131776532,6.156476,1.720110387,0.279398537,11.151,1.877,0.16832570838945327,6.711,1.043,0.15541647784739418,4.32,1.236,0.2861111,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1421,0.025002,0.008951654595,0.3580375408,0.007144,0.004528049249,0.6338254828,0.013554,0.0027477863815518,0.2027288167,0.815534,0.3096345732,0.3796709557,3.525,0.098,0.02780141771262419,6.487,0.647,0.09973793969199196,7.017,1.511,0.21533419,2.337,0.371,0.15875053,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1422,0.066982,0.05397845283,0.8058650508,0.02216,0.01504609584,0.678975444,0.02188,0.022139985314759997,1.011882327,1.375482,0.5706524576,0.4148745368,7.177,0.594,0.08276438370909683,5.311,1.062,0.19996234913191943,7.938,0.721,0.090828925,3.993,0.288,0.07212622,,,,1.452,0.152,0.10468319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1423,0.472762,0.123753957,0.2617679868,0.273644,0.1272512229,0.4650247142,2.946484,0.6476651689050319,0.219809498,49.065414,12.34958234,0.2516962832,57.257,1.113,0.01943867187044291,47.0,1.126,0.02395744780276684,13.808,0.354,0.025637312,4.536,0.144,0.031746034,1.06,,,1.085,0.143,0.13179724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1424,0.50303,0.2947682652,0.5859854585,0.1463,0.06228077513,0.4257059134,0.467328,0.1055052639654912,0.2257627704,9.83254,4.453373335,0.4529219647,8.805,0.708,0.08040885909046387,9.529,1.529,0.16045755523864189,4.682,0.758,0.16189662,2.626,0.427,0.16260472,,,,0.4,0.096,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1425,2.23877,1.384749274,0.6185312801,1.225436,0.3356889668,0.2739343114,6.16598,0.630283120690282,0.1022194559,53.383618,9.248008457,0.1732368244,54.479,1.518,0.02786394769866775,43.142,1.909,0.04424922440083091,14.512,0.571,0.039346747,5.239,0.325,0.062034737,1.09,,,1.672,0.17,0.10167464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1426,0.735084,0.3251868528,0.4423805345,0.158298,0.06082374841,0.3842357352,0.686414,0.18312069580992876,0.2667787892,30.530674,7.150415557,0.2342043139,26.691,1.585,0.05938331415634381,33.575,2.32,0.06909903002956955,7.487,0.495,0.0661146,5.415,0.524,0.09676824,0.58,,,0.653,0.092,0.14088821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1427,0.16711,0.04658666977,0.2787784679,0.027272,0.01613564594,0.5916561287,0.261316,0.0413778779060724,0.1583442189,6.29634,2.335928344,0.3709978089,48.215,2.892,0.059981332779128455,32.43,3.608,0.11125501202757697,12.717,0.82,0.06448062,3.681,0.512,0.13909264,0.97,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1428,0.951,0.1626054471,0.1709836457,0.3924,0.09920700278,0.252821108,2.267138,0.1209884790856161,0.05336617316,25.315088,2.511183302,0.09919709945,32.607,0.757,0.023215874784158822,34.864,1.342,0.038492427937970246,10.939,0.571,0.05219855,3.6,0.156,0.043333337,0.76,,,0.446,0.084,0.1883408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1429,1.840918,1.200965373,0.6523730947,0.815338,0.7053248461,0.8650704936,0.944624,0.6868710949276896,0.7271370354,31.538302,16.08423011,0.5099903637,36.463,2.044,0.05605682226790484,35.405,1.105,0.03121028157247525,12.732,0.336,0.026390197,5.776,0.23,0.039819945,,,,0.575,0.102,0.1773913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1430,2.214696,1.17946548,0.5325631511,1.26555,0.9703428125,0.7667360535,2.706128,1.7299436670959312,0.6392689729,59.36283,58.1697957,0.9799026714,61.469,2.937,0.04778018246985674,63.933,1.316,0.0205840486875512,21.981,0.434,0.019744324,8.34,2.054,0.24628295,1.07,,,0.825,0.113,0.1369697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1432,0.929156,0.5198548338,0.5594914458,0.29124,0.1483735896,0.5094547096,0.873886,0.4121856520583542,0.4716698197,31.709218,8.793298321,0.2773104755,34.498,2.907,0.08426575641630975,69.702,7.992,0.1146595521361916,18.274,3.477,0.19027033,,,,0.565,0.113,0.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1433,2.305946,0.1699731359,0.07371080498,1.071318,0.1758097635,0.1641060483,6.762316,0.5017767101393794,0.07420190215,119.205742,8.612432422,0.07224846956,168.076,3.21,0.019098503285103006,158.35,3.073,0.019406377986887484,45.344,1.026,0.022627028,13.177,0.42,0.031873718,2.06,,,2.496,0.211,0.084535256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1434,1.12075,0.5565818925,0.4966155632,0.420382,0.3261172319,0.7757640238,0.672648,0.2696304755069232,0.4008492934,28.156254,13.07178766,0.4642587632,14.08,0.58,0.041193180632862175,29.426,1.745,0.059301298333731114,9.803,0.563,0.0574314,3.552,0.821,0.23113738,,,,0.375,0.084,0.22399999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1437,0.104844,0.01344682044,0.1282555076,0.038478,0.01850885518,0.4810243562,0.122824,0.02728694339904,0.22216296,2.82566,0.6063886179,0.2146007014,5.457,0.235,0.0430639544445581,4.194,0.381,0.09084406584629173,2.086,0.388,0.18600193,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,0.191996,0.08965539738,0.4669649231,0.082952,0.02608418621,0.3144491538,0.176034,0.026614053238170003,0.151187005,10.043372,0.544219231,0.05418690366,11.927,0.484,0.04058019597362251,7.031,0.325,0.046223864041967155,2.011,0.222,0.110392846,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1439,0.154744,0.03016747967,0.1949508845,0.088796,0.03010837143,0.3390735104,0.081752,0.0187864384603632,0.2297979066,2.52817,0.4097765381,0.1620842499,5.923,0.287,0.048455174823035144,13.285,0.805,0.060594656165040076,6.172,0.372,0.0602722,2.255,0.634,0.281153,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1440,0.243854,0.05442007193,0.2231666158,0.078184,0.01318987983,0.1687030573,0.081954,0.0145330753823424,0.1773321056,3.381032,0.2466226027,0.07294299572,9.209,0.701,0.07612118310397088,12.155,1.042,0.08572604321786181,5.82,0.324,0.0556701,2.559,0.297,0.11606096,0.464,0.093,0.20043105,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1441,0.22891,0.06695604976,0.2924994529,0.04595,0.01285570885,0.2797760359,0.071602,0.0374874828408634,0.5235535717,3.602542,0.9228602801,0.2561691939,33.301,1.421,0.04267139136406406,36.345,1.825,0.05021323559454439,17.615,1.233,0.06999716,8.216,0.375,0.04564265,2.0,,,1.569,0.168,0.107074566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1443,0.692984,0.8070086074,1.164541472,0.10042,0.01905643461,0.1897673233,0.13212,0.026113422794327996,0.1976492794,6.4763,1.130020421,0.1744854965,9.973,1.201,0.12042514541306204,3.765,1.449,0.38486055802222424,3.529,1.317,0.37319353,1.283,0.193,0.15042868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1444,3.052782,2.075923613,0.6800104341,1.154014,1.057257515,0.9161565758,4.870308,1.077880691791074,0.2213167405,51.021474,33.5940177,0.6584289921,49.726,2.777,0.05584603528152145,28.799,2.406,0.08354456400953236,18.758,35.791,1.9080393,4.371,1.39,0.31800506,,,,3.078,0.25,0.08122157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1445,0.197654,0.0399323995,0.2020318309,0.084368,0.03225252036,0.3822838086,0.290584,0.057808874150288805,0.1989403207,4.165682,0.8641144221,0.2074364827,9.359,0.158,0.016882146305349573,13.179,0.687,0.05212838429584788,4.896,0.415,0.08476307,1.552,0.53,0.34149483,0.438,0.088,0.20091325,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1446,3.970536,1.839152707,0.4632001088,2.781354,1.657521955,0.5959406661,,,,180.393612,78.24229772,0.4337309778,141.611,3.412,0.024094173057687556,113.404,6.059,0.05342845063012583,33.146,2.746,0.08284559,12.862,0.722,0.056134347,2.44,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1447,2.217512,1.385990744,0.6250206285,0.883026,0.2443718123,0.2767436206,2.547488,0.4111732582860416,0.1614034132,70.954006,9.809538545,0.1382520748,70.954,2.505,0.035304565132915945,41.693,2.202,0.05281461882630705,13.712,0.488,0.035589267,4.842,0.212,0.04378356,0.739,0.148,0.20027064,0.436,0.088,0.20183487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1451,0.82127,1.232547374,1.500782171,0.325206,0.3524102578,1.083652386,1.24229,0.526650017601218,0.4239348442,22.544518,23.0634715,1.023019055,31.188,5.92,0.18981659857297503,23.234,9.19,0.39554099941393217,10.655,1.368,0.12839043,5.117,0.787,0.15380105,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1454,0.180394,0.02850983654,0.1580420443,0.074104,0.01063957612,0.1435762728,0.193542,0.016124244788813698,0.08331134735,3.729798,0.3520411,0.09438610348,9.371,0.245,0.026144488823857812,13.617,0.713,0.05236101927907489,5.528,0.375,0.06783647,2.056,0.416,0.20233464,,,,0.162,0.057,0.35185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,0.07764,0.05200803784,0.6698613838,0.007862,0.00191822053,0.2439863304,0.022952,0.011427303705583999,0.497878342,0.190848,0.1843557491,0.9659820857,8.035,0.24,0.02986932104985463,11.089,0.506,0.04563080371151818,4.326,0.133,0.030744335,1.731,0.082,0.047371466,0.123,0.025,0.20325203,,,,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,0.52094,0.1371648554,0.2633025979,0.219142,0.05029314784,0.2295002685,0.64526,0.10263248146428199,0.1590560107,13.734058,2.571093409,0.1872056612,24.362,1.557,0.06391101063163926,12.856,0.893,0.06946173045081831,3.761,0.254,0.06753524,1.468,0.115,0.07833787,0.664,0.133,0.20030122,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1457,0.749748,1.405353669,1.874434702,0.1561,0.2361531854,1.512832706,0.550096,1.451493531334544,2.638618589,16.607012,34.39787676,2.071286319,83.317,1.27,0.015242987396647908,72.089,2.087,0.028950323810685078,18.225,0.446,0.024471879,7.132,0.193,0.027061133,0.77,,,0.49,0.085,0.17346938,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1460,0.742334,0.08701563185,0.1172189767,0.209602,0.03177858509,0.1516139402,0.757772,0.10738623550529801,0.1417131215,31.92372,3.500510335,0.1096523317,64.515,1.531,0.023730915571879594,56.681,1.353,0.023870433563675533,18.566,0.505,0.027200257,7.723,0.409,0.052958697,1.0,,,1.289,0.16,0.124127224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1462,0.91189,0.07087188194,0.07771977096,0.410078,0.08649719344,0.2109286366,5.073852,0.31957749962701165,0.06298518357,57.29933,3.441375791,0.06005961659,94.357,1.41,0.014943247100070996,87.622,1.774,0.020246057481424645,24.798,0.62,0.025002016,13.116,0.57,0.04345837,1.24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1464,17.664252,5.529469971,0.3130316512,4.933724,3.590748231,0.7277967375,,,,1050.224248,276.0997653,0.2628960109,841.994,31.485,0.03739337882496973,572.15,17.175,0.03001835049735305,187.75,6.122,0.03260719,67.271,1.673,0.024869556,8.94,,,10.384,0.691,0.06654468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1465,0.18681,0.01778646114,0.09521150443,0.05736,0.02655232852,0.4629067037,0.085184,0.0240831254231744,0.2827188841,3.033602,0.7426801773,0.244817935,8.784,0.539,0.06136156360742607,16.96,1.931,0.11385613173808691,7.575,0.658,0.08686469,3.119,0.225,0.0721385,,,,0.119,0.061,0.512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1466,1.719194,0.1974872123,0.1148719762,2.070606,0.8833960081,0.4266364572,,,,25.007614,2.887575265,0.1154678437,7.539,0.127,0.01684573604630798,4.324,0.286,0.06614246377230353,1.158,0.173,0.14939551,,,,0.429,0.086,0.20046622,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1467,0.349508,0.1269320914,0.3631736366,0.125708,0.05967516459,0.4747125449,0.12517,0.040302474485585,0.3219819005,4.901854,1.109417953,0.2263261928,12.24,0.569,0.046486928572062575,20.181,1.98,0.09811208657021388,6.864,0.846,0.12325175,2.675,4.634,1.7323364,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1469,0.283728,0.09368745525,0.3302016553,0.113308,0.03560601943,0.3142410018,0.188302,0.0385672992262108,0.2048161954,9.504228,2.886134718,0.3036685061,16.593,0.906,0.05460133900559344,19.367,0.768,0.039655083733966034,7.273,0.426,0.058572806,3.704,0.731,0.19735421,,,,2.122,0.218,0.10273327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1470,0.652672,0.1017412771,0.1558842376,0.259456,0.07304869286,0.281545591,0.287512,0.0537832894152872,0.1870645031,10.2859,1.264910538,0.122975193,12.588,0.382,0.03034636155741534,8.43,0.858,0.10177935711146816,3.506,0.713,0.20336565,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1471,0.591614,0.2168335837,0.3665119212,0.201014,0.1273809767,0.6336920648,0.69928,0.38420763830608,0.549433186,24.603854,12.47985274,0.5072316208,59.3,3.176,0.05355818074630043,75.11,3.754,0.04998002860473422,31.082,3.961,0.1274371,11.655,3.271,0.28065208,1.33,,,4.419,0.331,0.07490382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
